method,threshold,accuracy,balanced_accuracy,precision,recall,f1,specificity,g_mean,mcc,tn,fp,fn,tp,status,roc_auc,pr_auc,dataset,scenario,strategy,strategy_group,threshold_source,seed
Random Oversampling + RF,0.21000000000000002,0.9904229848363927,0.499195494770716,0.0,0.0,0.0,0.998390989541432,0.0,-0.0035863343727484923,1241.0,2.0,10.0,0.0,ok,0.6965004022526147,0.021062463360935264,Abalone19,threshold_optimization,train_best_f1,train_optimized,train,0
Random Oversampling + RF,0.21000000000000002,0.9904229848363927,0.499195494770716,0.0,0.0,0.0,0.998390989541432,0.0,-0.0035863343727484923,1241.0,2.0,10.0,0.0,ok,0.6965004022526147,0.021062463360935264,Abalone19,threshold_optimization,train_best_g_mean,train_optimized,train,0
Random Oversampling + RF,0.21000000000000002,0.9904229848363927,0.499195494770716,0.0,0.0,0.0,0.998390989541432,0.0,-0.0035863343727484923,1241.0,2.0,10.0,0.0,ok,0.6965004022526147,0.021062463360935264,Abalone19,threshold_optimization,train_best_youden,train_optimized,train,0
Random Oversampling + RF,0.21000000000000002,0.9904229848363927,0.499195494770716,0.0,0.0,0.0,0.998390989541432,0.0,-0.0035863343727484923,1241.0,2.0,10.0,0.0,ok,0.6965004022526147,0.021062463360935264,Abalone19,threshold_optimization,train_best_mcc,train_optimized,train,0
Random Oversampling + RF,0.18,0.9888268156424581,0.498390989541432,0.0,0.0,0.0,0.996781979082864,0.0,-0.0050759018076018785,1239.0,4.0,10.0,0.0,ok,0.6965004022526147,0.021062463360935264,Abalone19,threshold_optimization,ghost_kappa,ghost,train,0
Random Oversampling + RF,0.18,0.9888268156424581,0.498390989541432,0.0,0.0,0.0,0.996781979082864,0.0,-0.0050759018076018785,1239.0,4.0,10.0,0.0,ok,0.6965004022526147,0.021062463360935264,Abalone19,threshold_optimization,ghost_f1,ghost,train,0
Random Oversampling + RF,0.18,0.9888268156424581,0.498390989541432,0.0,0.0,0.0,0.996781979082864,0.0,-0.0050759018076018785,1239.0,4.0,10.0,0.0,ok,0.6965004022526147,0.021062463360935264,Abalone19,threshold_optimization,ghost_g_mean,ghost,train,0
Random Oversampling + RF,0.18,0.9888268156424581,0.498390989541432,0.0,0.0,0.0,0.996781979082864,0.0,-0.0050759018076018785,1239.0,4.0,10.0,0.0,ok,0.6965004022526147,0.021062463360935264,Abalone19,threshold_optimization,ghost_youden,ghost,train,0
Random Oversampling + RF,0.18,0.9888268156424581,0.498390989541432,0.0,0.0,0.0,0.996781979082864,0.0,-0.0050759018076018785,1239.0,4.0,10.0,0.0,ok,0.6965004022526147,0.021062463360935264,Abalone19,threshold_optimization,ghost_mcc,ghost,train,0
Random Oversampling + RF,0.02,0.8387869114126097,0.6707562349155269,0.024752475247524754,0.5,0.04716981132075472,0.8415124698310539,0.6486572553479433,0.08263520094735513,1046.0,197.0,5.0,5.0,ok,0.6965004022526147,0.021062463360935264,Abalone19,threshold_optimization,validation_best_f1,validation_optimized,validation,0
Random Oversampling + RF,0.02,0.8387869114126097,0.6707562349155269,0.024752475247524754,0.5,0.04716981132075472,0.8415124698310539,0.6486572553479433,0.08263520094735513,1046.0,197.0,5.0,5.0,ok,0.6965004022526147,0.021062463360935264,Abalone19,threshold_optimization,validation_best_g_mean,validation_optimized,validation,0
Random Oversampling + RF,0.02,0.8387869114126097,0.6707562349155269,0.024752475247524754,0.5,0.04716981132075472,0.8415124698310539,0.6486572553479433,0.08263520094735513,1046.0,197.0,5.0,5.0,ok,0.6965004022526147,0.021062463360935264,Abalone19,threshold_optimization,validation_best_youden,validation_optimized,validation,0
Random Oversampling + RF,0.02,0.8387869114126097,0.6707562349155269,0.024752475247524754,0.5,0.04716981132075472,0.8415124698310539,0.6486572553479433,0.08263520094735513,1046.0,197.0,5.0,5.0,ok,0.6965004022526147,0.021062463360935264,Abalone19,threshold_optimization,validation_best_mcc,validation_optimized,validation,0
Random Undersampling + RF,0.5,0.6384676775738228,0.6689863234111022,0.015317286652078774,0.7,0.029978586723768737,0.6379726468222043,0.668267051990103,0.06247445602059998,793.0,450.0,3.0,7.0,ok,0.7828640386162511,0.029226755207084933,Abalone19,threshold_optimization,default_0.5,fixed_threshold,fixed,0
Random Undersampling + RF,0.88,0.9672785315243416,0.5371279163314562,0.030303030303030304,0.1,0.046511627906976744,0.9742558326629123,0.31213071503184564,0.04126000264033533,1211.0,32.0,9.0,1.0,ok,0.7828640386162511,0.029226755207084933,Abalone19,threshold_optimization,train_best_f1,train_optimized,train,0
Random Undersampling + RF,0.73,0.902633679169992,0.6037409493161705,0.025423728813559324,0.3,0.046875,0.9074818986323411,0.521770610124509,0.06320869782017749,1128.0,115.0,7.0,3.0,ok,0.7828640386162511,0.029226755207084933,Abalone19,threshold_optimization,train_best_g_mean,train_optimized,train,0
Random Undersampling + RF,0.64,0.8068635275339185,0.6546661303298471,0.02066115702479339,0.5,0.03968253968253968,0.8093322606596943,0.6361337361984877,0.069723233369891,1006.0,237.0,5.0,5.0,ok,0.7828640386162511,0.029226755207084933,Abalone19,threshold_optimization,train_best_youden,train_optimized,train,0
Random Undersampling + RF,0.88,0.9672785315243416,0.5371279163314562,0.030303030303030304,0.1,0.046511627906976744,0.9742558326629123,0.31213071503184564,0.04126000264033533,1211.0,32.0,9.0,1.0,ok,0.7828640386162511,0.029226755207084933,Abalone19,threshold_optimization,train_best_mcc,train_optimized,train,0
Random Undersampling + RF,0.87,0.9640861931364725,0.5355189058728882,0.02702702702702703,0.1,0.0425531914893617,0.9710378117457763,0.31161479614193166,0.037338553537466894,1207.0,36.0,9.0,1.0,ok,0.7828640386162511,0.029226755207084933,Abalone19,threshold_optimization,ghost_kappa,ghost,train,0
Random Undersampling + RF,0.87,0.9640861931364725,0.5355189058728882,0.02702702702702703,0.1,0.0425531914893617,0.9710378117457763,0.31161479614193166,0.037338553537466894,1207.0,36.0,9.0,1.0,ok,0.7828640386162511,0.029226755207084933,Abalone19,threshold_optimization,ghost_f1,ghost,train,0
Random Undersampling + RF,0.76,0.9193934557063048,0.6121882542236524,0.030927835051546393,0.3,0.056074766355140186,0.9243765084473049,0.5266051201177135,0.07470474123624919,1149.0,94.0,7.0,3.0,ok,0.7828640386162511,0.029226755207084933,Abalone19,threshold_optimization,ghost_g_mean,ghost,train,0
Random Undersampling + RF,0.76,0.9193934557063048,0.6121882542236524,0.030927835051546393,0.3,0.056074766355140186,0.9243765084473049,0.5266051201177135,0.07470474123624919,1149.0,94.0,7.0,3.0,ok,0.7828640386162511,0.029226755207084933,Abalone19,threshold_optimization,ghost_youden,ghost,train,0
Random Undersampling + RF,0.83,0.9537110933758979,0.5302896218825423,0.02,0.1,0.03333333333333333,0.9605792437650845,0.3099321286612739,0.02753858339336877,1194.0,49.0,9.0,1.0,ok,0.7828640386162511,0.029226755207084933,Abalone19,threshold_optimization,ghost_mcc,ghost,train,0
Random Undersampling + RF,0.78,0.9265762170790104,0.5662107803700724,0.023255813953488372,0.2,0.041666666666666664,0.9324215607401448,0.4318382939805466,0.04660254268490268,1159.0,84.0,8.0,2.0,ok,0.7828640386162511,0.029226755207084933,Abalone19,threshold_optimization,validation_best_f1,validation_optimized,validation,0
Random Undersampling + RF,0.5,0.6384676775738228,0.6689863234111022,0.015317286652078774,0.7,0.029978586723768737,0.6379726468222043,0.668267051990103,0.06247445602059998,793.0,450.0,3.0,7.0,ok,0.7828640386162511,0.029226755207084933,Abalone19,threshold_optimization,validation_best_g_mean,validation_optimized,validation,0
Random Undersampling + RF,0.5,0.6384676775738228,0.6689863234111022,0.015317286652078774,0.7,0.029978586723768737,0.6379726468222043,0.668267051990103,0.06247445602059998,793.0,450.0,3.0,7.0,ok,0.7828640386162511,0.029226755207084933,Abalone19,threshold_optimization,validation_best_youden,validation_optimized,validation,0
Random Undersampling + RF,0.5,0.6384676775738228,0.6689863234111022,0.015317286652078774,0.7,0.029978586723768737,0.6379726468222043,0.668267051990103,0.06247445602059998,793.0,450.0,3.0,7.0,ok,0.7828640386162511,0.029226755207084933,Abalone19,threshold_optimization,validation_best_mcc,validation_optimized,validation,0
SMOTE + RF,0.5,0.9896249002394254,0.498793242156074,0.0,0.0,0.0,0.997586484312148,0.0,-0.004394101216724049,1240.0,3.0,10.0,0.0,ok,0.8218825422365245,0.050502037859255625,Abalone19,threshold_optimization,default_0.5,fixed_threshold,fixed,0
SMOTE + RF,0.31,0.9696727853152434,0.5879324215607401,0.0625,0.2,0.09523809523809523,0.9758648431214803,0.4417838483062685,0.09919317058493984,1213.0,30.0,8.0,2.0,ok,0.8218825422365245,0.050502037859255625,Abalone19,threshold_optimization,train_best_f1,train_optimized,train,0
SMOTE + RF,0.31,0.9696727853152434,0.5879324215607401,0.0625,0.2,0.09523809523809523,0.9758648431214803,0.4417838483062685,0.09919317058493984,1213.0,30.0,8.0,2.0,ok,0.8218825422365245,0.050502037859255625,Abalone19,threshold_optimization,train_best_g_mean,train_optimized,train,0
