dataset,method,threshold,balanced_accuracy,precision,recall,f1,g_mean,mcc,roc_auc,pr_auc,accuracy,tn,fp,fn,tp,status,scenario,noise,class_sep,feature_noise_std,flip_y,ir,train_c0,train_c1,train_ir_actual,test_c0,test_c1,test_ir_actual,seed
synthetic,SMOTE-Tomek + RF,0.5,0.7713333333333333,0.8596491228070176,0.5444444444444444,0.6666666666666666,0.7372086158000845,0.6794075521331602,0.9861765432098766,0.7658489881101135,0.9893246187363834,4492.0,8.0,41.0,49.0,ok,clean_IR=50:1,clean,1.0,0.0,0.0,50,10500,210,50.0,4500,90,50.0,2
synthetic,SMOTE-ENN + RF,0.5,0.7651111111111111,0.7741935483870968,0.5333333333333333,0.631578947368421,0.7291598412378962,0.6368488711373134,0.9846814814814815,0.7369288109110125,0.9877995642701525,4486.0,14.0,42.0,48.0,ok,clean_IR=50:1,clean,1.0,0.0,0.0,50,10500,210,50.0,4500,90,50.0,2
synthetic,Balanced Bagging,0.5,0.885,0.16666666666666666,0.8555555555555555,0.27898550724637683,0.884510047818202,0.35483577924521387,0.9662308641975308,0.4948757861449255,0.9132897603485839,4115.0,385.0,13.0,77.0,ok,clean_IR=50:1,clean,1.0,0.0,0.0,50,10500,210,50.0,4500,90,50.0,2
synthetic,Balanced Random Forest,0.5,0.9085555555555556,0.2591362126245847,0.8666666666666667,0.3989769820971867,0.907589399738956,0.45766463730238166,0.9769086419753086,0.582501668795607,0.94880174291939,4277.0,223.0,12.0,78.0,ok,clean_IR=50:1,clean,1.0,0.0,0.0,50,10500,210,50.0,4500,90,50.0,2
synthetic,EasyEnsemble,0.5,0.8744444444444444,0.11987860394537178,0.8777777777777778,0.2109479305740988,0.8744380911812122,0.29610836036672317,0.940041975308642,0.2849484218669705,0.8712418300653595,3920.0,580.0,11.0,79.0,ok,clean_IR=50:1,clean,1.0,0.0,0.0,50,10500,210,50.0,4500,90,50.0,2
synthetic,RUSBoost,0.5,,,,,,,,,,,,,,"error: ValueError: BaseClassifier in AdaBoostClassifier ensemble is worse than random, ensemble can not be fit.",clean_IR=50:1,clean,1.0,0.0,0.0,50,10500,210,50.0,4500,90,50.0,2
synthetic,Baseline RF,0.5,0.525,1.0,0.05,0.09523809523809523,0.22360679774997896,0.22255217373611663,0.9093333333333333,0.476705420015545,0.9905940594059406,6000.0,0.0,57.0,3.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,0
synthetic,RF (balanced_subsample),0.5,0.5166666666666667,1.0,0.03333333333333333,0.06451612903225806,0.18257418583505536,0.18169809053571492,0.9674791666666667,0.735890653675579,0.9904290429042905,6000.0,0.0,58.0,2.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,0
synthetic,Class weight LogisticRegression,0.5,0.72725,0.028995756718528994,0.6833333333333333,0.05563093622795115,0.7259227843847367,0.10639490484227858,0.8368444444444445,0.13624194775602033,0.7702970297029703,4627.0,1373.0,19.0,41.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,0
synthetic,Custom weighted log-loss LR,0.5,0.6409166666666667,0.6538461538461539,0.2833333333333333,0.3953488372093023,0.5318912796176802,0.4269276479008575,0.8046138888888889,0.35161111246526616,0.9914191419141914,5991.0,9.0,43.0,17.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,0
synthetic,Random Oversampling + RF,0.5,0.5666666666666667,1.0,0.13333333333333333,0.23529411764705882,0.3651483716701107,0.3635762733502992,0.9710805555555555,0.6769523189440664,0.9914191419141914,6000.0,0.0,52.0,8.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,0
synthetic,Random Undersampling + RF,0.5,0.8578333333333333,0.054279749478079335,0.8666666666666667,0.10216110019646366,0.8577878525602937,0.19422675682240836,0.9346805555555555,0.3892441032747771,0.8491749174917492,5094.0,906.0,8.0,52.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,0
synthetic,SMOTE + RF,0.5,0.6749166666666666,0.9545454545454546,0.35,0.5121951219512195,0.5915586755907368,0.5759098995086586,0.9831986111111112,0.7119312306198772,0.9933993399339934,5999.0,1.0,39.0,21.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,0
synthetic,Borderline-SMOTE + RF,0.5,0.65,1.0,0.3,0.46153846153846156,0.5477225575051661,0.5458155346042223,0.9811555555555554,0.7328251491218923,0.9930693069306931,6000.0,0.0,42.0,18.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,0
synthetic,ADASYN + RF,0.5,0.675,1.0,0.35,0.5185185185185185,0.5916079783099616,0.5896945751844653,0.9773402777777778,0.6673469861884576,0.9935643564356436,6000.0,0.0,39.0,21.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,0
synthetic,SMOTE-Tomek + RF,0.5,0.6749166666666666,0.9545454545454546,0.35,0.5121951219512195,0.5915586755907368,0.5759098995086586,0.9831986111111112,0.7119312306198772,0.9933993399339934,5999.0,1.0,39.0,21.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,0
synthetic,SMOTE-ENN + RF,0.5,0.6748333333333334,0.9130434782608695,0.35,0.5060240963855421,0.591509368762096,0.5630292764469375,0.9882125,0.6869859449273211,0.9932343234323432,5998.0,2.0,39.0,21.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,0
synthetic,Balanced Bagging,0.5,0.8300833333333333,0.112565445026178,0.7166666666666667,0.19457013574660634,0.8222986075629704,0.2689524264969443,0.9392791666666667,0.4592182758382576,0.9412541254125413,5661.0,339.0,17.0,43.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,0
synthetic,Balanced Random Forest,0.5,0.8711666666666666,0.23958333333333334,0.7666666666666667,0.36507936507936506,0.8648763559672048,0.4196184215316424,0.9627555555555556,0.5670080878519342,0.9735973597359736,5854.0,146.0,14.0,46.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,0
synthetic,EasyEnsemble,0.5,0.7740833333333333,0.03223593964334705,0.7833333333333333,0.061923583662714096,0.7740280643778005,0.12697312381956471,0.8623166666666667,0.20748928656136267,0.765016501650165,4589.0,1411.0,13.0,47.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,0
synthetic,RUSBoost,0.5,0.6448333333333334,0.025688073394495414,0.4666666666666667,0.04869565217391304,0.6197311244940557,0.07467209374694934,0.7246374999999998,0.026867662902647374,0.8194719471947195,4938.0,1062.0,32.0,28.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,0
synthetic,Baseline RF,0.5,0.5833333333333334,1.0,0.16666666666666666,0.2857142857142857,0.408248290463863,0.4065578140908709,0.9662652777777779,0.6835926182891668,0.9917491749174917,6000.0,0.0,50.0,10.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,1
synthetic,RF (balanced_subsample),0.5,0.6,1.0,0.2,0.3333333333333333,0.4472135954999579,0.445435403187374,0.9838513888888889,0.7866322062140616,0.9920792079207921,6000.0,0.0,48.0,12.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,1
synthetic,Class weight LogisticRegression,0.5,0.86575,0.07564296520423601,0.8333333333333334,0.13869625520110956,0.8651428912163713,0.2323315486830545,0.9529777777777778,0.5870130199145144,0.8975247524752475,5389.0,611.0,10.0,50.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,1
synthetic,Custom weighted log-loss LR,0.5,0.8575833333333334,0.8269230769230769,0.7166666666666667,0.7678571428571429,0.8459265137508498,0.7677006012114889,0.9404611111111111,0.7770549030684206,0.9957095709570957,5991.0,9.0,17.0,43.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,1
synthetic,Random Oversampling + RF,0.5,0.675,1.0,0.35,0.5185185185185185,0.5916079783099616,0.5896945751844653,0.9831208333333333,0.7543887806775377,0.9935643564356436,6000.0,0.0,39.0,21.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,1
synthetic,Random Undersampling + RF,0.5,0.8960833333333333,0.10420841683366733,0.8666666666666667,0.18604651162790697,0.8956003573022959,0.2853258330625916,0.9547583333333333,0.682431852411594,0.9249174917491749,5553.0,447.0,8.0,52.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,1
synthetic,SMOTE + RF,0.5,0.7829166666666667,0.8717948717948718,0.5666666666666667,0.6868686868686869,0.7524589320650293,0.7006048855954049,0.9895583333333333,0.7609030251570418,0.9948844884488449,5995.0,5.0,26.0,34.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,1
synthetic,Borderline-SMOTE + RF,0.5,0.73325,0.9655172413793104,0.4666666666666667,0.6292134831460674,0.6830731211875408,0.6692821390831535,0.9892749999999999,0.788948060212494,0.9945544554455445,5999.0,1.0,32.0,28.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,1
synthetic,ADASYN + RF,0.5,0.758,0.8857142857142857,0.5166666666666667,0.6526315789473685,0.7185556500523966,0.6741994660160221,0.9884541666666666,0.7596368047856323,0.9945544554455445,5996.0,4.0,29.0,31.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,1
synthetic,SMOTE-Tomek + RF,0.5,0.7829166666666667,0.8717948717948718,0.5666666666666667,0.6868686868686869,0.7524589320650293,0.7006048855954049,0.9895583333333333,0.7609030251570418,0.9948844884488449,5995.0,5.0,26.0,34.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,1
synthetic,SMOTE-ENN + RF,0.5,0.7829166666666667,0.8717948717948718,0.5666666666666667,0.6868686868686869,0.7524589320650293,0.7006048855954049,0.9891680555555555,0.7639873602704264,0.9948844884488449,5995.0,5.0,26.0,34.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,1
synthetic,Balanced Bagging,0.5,0.8771666666666667,0.11583924349881797,0.8166666666666667,0.2028985507246377,0.8750777743212949,0.29310305731297,0.9577902777777777,0.5261632475178973,0.9364686468646864,5626.0,374.0,11.0,49.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,1
synthetic,Balanced Random Forest,0.5,0.8830833333333333,0.19123505976095617,0.8,0.3086816720257235,0.8791662717218702,0.38070357473028327,0.9653194444444444,0.649996623263881,0.9645214521452146,5797.0,203.0,12.0,48.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,1
synthetic,EasyEnsemble,0.5,0.87275,0.06675224646983312,0.8666666666666667,0.12395709177592372,0.8727287983993399,0.22053223840805974,0.9385916666666666,0.49669873825014516,0.8787128712871287,5273.0,727.0,8.0,52.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,1
synthetic,RUSBoost,0.5,0.6745,0.020554984583761562,0.6666666666666666,0.03988035892323031,0.6744545120976573,0.07400705384856142,0.7824888888888888,0.03566051564670358,0.6821782178217822,4094.0,1906.0,20.0,40.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,1
synthetic,Baseline RF,0.5,0.5083333333333333,1.0,0.016666666666666666,0.03278688524590164,0.12909944487358055,0.12846934910327693,0.9470805555555555,0.5275151405435448,0.9902640264026402,6000.0,0.0,59.0,1.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,2
synthetic,RF (balanced_subsample),0.5,0.525,1.0,0.05,0.09523809523809523,0.22360679774997896,0.22255217373611663,0.9855847222222223,0.6331643507811858,0.9905940594059406,6000.0,0.0,57.0,3.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,2
synthetic,Class weight LogisticRegression,0.5,0.886,0.07350901525658807,0.8833333333333333,0.1357234314980794,0.8859959869485239,0.23608639353753702,0.9310305555555555,0.35068139787989505,0.8886138613861386,5332.0,668.0,7.0,53.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,2
synthetic,Custom weighted log-loss LR,0.5,0.7304166666666667,0.4444444444444444,0.4666666666666667,0.45528455284552843,0.681134674234431,0.44983975761752804,0.9267555555555556,0.45485084648215574,0.988943894389439,5965.0,35.0,32.0,28.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,2
synthetic,Random Oversampling + RF,0.5,0.6083333333333334,1.0,0.21666666666666667,0.3561643835616438,0.4654746681256314,0.46366220033323835,0.9738777777777778,0.6178233891344941,0.9922442244224422,6000.0,0.0,47.0,13.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,2
synthetic,Random Undersampling + RF,0.5,0.8895833333333334,0.07817109144542773,0.8833333333333333,0.14363143631436315,0.8895613775588757,0.24473434547971692,0.9448513888888888,0.49114365167340296,0.8957095709570957,5375.0,625.0,7.0,53.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,2
synthetic,SMOTE + RF,0.5,0.7242500000000001,0.75,0.45,0.5625,0.6703170891451299,0.5778564507637195,0.9760805555555554,0.6282042326746339,0.9930693069306931,5991.0,9.0,33.0,27.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,2
synthetic,Borderline-SMOTE + RF,0.5,0.6998333333333333,0.9230769230769231,0.4,0.5581395348837209,0.632350113992768,0.60542430494752,0.9830208333333333,0.6414507072488803,0.9937293729372937,5998.0,2.0,36.0,24.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,2
synthetic,ADASYN + RF,0.5,0.74075,0.725,0.48333333333333334,0.58,0.6945842081578174,0.5887342481546034,0.979225,0.6101091369797748,0.9930693069306931,5989.0,11.0,31.0,29.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,2
synthetic,SMOTE-Tomek + RF,0.5,0.7242500000000001,0.75,0.45,0.5625,0.6703170891451299,0.5778564507637195,0.9760805555555554,0.6282042326746339,0.9930693069306931,5991.0,9.0,33.0,27.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,2
synthetic,SMOTE-ENN + RF,0.5,0.724,0.6923076923076923,0.45,0.5454545454545454,0.6701492371106603,0.5547057238528567,0.9752111111111111,0.6232750259660594,0.9925742574257426,5988.0,12.0,33.0,27.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,2
synthetic,Balanced Bagging,0.5,0.8773333333333333,0.1163895486935867,0.8166666666666667,0.20374220374220375,0.8752333022305157,0.2938761373766496,0.9459083333333334,0.42066730856728196,0.9367986798679868,5628.0,372.0,11.0,49.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,2
synthetic,Balanced Random Forest,0.5,0.87325,0.17537313432835822,0.7833333333333333,0.2865853658536585,0.8686084017297757,0.35950040901995045,0.9667041666666666,0.5667100797129181,0.9613861386138614,5779.0,221.0,13.0,47.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,2
synthetic,EasyEnsemble,0.5,0.8728333333333333,0.06683804627249357,0.8666666666666667,0.12410501193317422,0.8728115489611719,0.22070236288373224,0.9358277777777777,0.35842175362313267,0.8788778877887788,5274.0,726.0,8.0,52.0,ok,clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,2
synthetic,RUSBoost,0.5,,,,,,,,,,,,,,"error: ValueError: BaseClassifier in AdaBoostClassifier ensemble is worse than random, ensemble can not be fit.",clean_IR=100:1,clean,1.0,0.0,0.0,100,14000,140,100.0,6000,60,100.0,2
synthetic,Baseline RF,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.6064577777777777,0.08184956203994524,0.999000999000999,15000.0,0.0,15.0,0.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,0
synthetic,RF (balanced_subsample),0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.7075244444444445,0.01372877474143297,0.999000999000999,15000.0,0.0,15.0,0.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,0
synthetic,Class weight LogisticRegression,0.5,0.5357999999999999,0.0012719409819384382,0.3333333333333333,0.002534211860111505,0.49607347126095025,0.005145226537132502,0.6843555555555555,0.006336404807302539,0.7378621378621378,11074.0,3926.0,10.0,5.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,0
synthetic,Custom weighted log-loss LR,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.6942088888888889,0.08026093260481106,0.999000999000999,15000.0,0.0,15.0,0.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,0
synthetic,Random Oversampling + RF,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.6425466666666666,0.02029728656532276,0.999000999000999,15000.0,0.0,15.0,0.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,0
synthetic,Random Undersampling + RF,0.5,0.5633,0.0013095432967752496,0.5333333333333333,0.002612671456564337,0.5625023456741215,0.00814138995058625,0.6352044444444443,0.0017535548620080197,0.5932067932067933,8899.0,6101.0,7.0,8.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,0
synthetic,SMOTE + RF,0.5,0.4999,0.0,0.0,0.0,0.0,-0.00044703481732151674,0.7393844444444444,0.006555972433356571,0.9988011988011988,14997.0,3.0,15.0,0.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,0
synthetic,Borderline-SMOTE + RF,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.7555111111111111,0.00670285575899145,0.999000999000999,15000.0,0.0,15.0,0.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,0
synthetic,ADASYN + RF,0.5,0.4999,0.0,0.0,0.0,0.0,-0.00044703481732151674,0.8635177777777778,0.009239445912850417,0.9988011988011988,14997.0,3.0,15.0,0.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,0
synthetic,SMOTE-Tomek + RF,0.5,0.4999,0.0,0.0,0.0,0.0,-0.00044703481732151674,0.7393844444444444,0.006555972433356571,0.9988011988011988,14997.0,3.0,15.0,0.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,0
synthetic,SMOTE-ENN + RF,0.5,0.4999,0.0,0.0,0.0,0.0,-0.00044703481732151674,0.9358577777777778,0.012950416751935659,0.9988011988011988,14997.0,3.0,15.0,0.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,0
synthetic,Balanced Bagging,0.5,0.6113999999999999,0.0022522522522522522,0.4,0.004479283314669653,0.5736898116578331,0.018424184518737202,0.6722177777777777,0.00291636052568114,0.8223776223776224,12342.0,2658.0,9.0,6.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,0
synthetic,Balanced Random Forest,0.5,0.6536333333333333,0.004294917680744453,0.4,0.0084985835694051,0.6024173525610519,0.0334157982470569,0.6238622222222222,0.03875577903190853,0.9067599067599068,13609.0,1391.0,9.0,6.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,0
synthetic,EasyEnsemble,0.5,0.5795666666666667,0.0014232342999466287,0.5333333333333333,0.0028388928317956,0.577719655196186,0.010387722719256736,0.6158311111111112,0.00319475553103288,0.6257076257076257,9387.0,5613.0,7.0,8.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,0
synthetic,RUSBoost,0.5,0.5687666666666666,0.001345668629100084,0.5333333333333333,0.0026845637583892616,0.5676618711874173,0.008884227170454452,0.5687666666666666,0.001183890401720511,0.6041292041292041,9063.0,5937.0,7.0,8.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,0
synthetic,Baseline RF,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.8535955555555556,0.11428070036765099,0.999000999000999,15000.0,0.0,15.0,0.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,1
synthetic,RF (balanced_subsample),0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.8238822222222221,0.1921770527386752,0.999000999000999,15000.0,0.0,15.0,0.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,1
synthetic,Class weight LogisticRegression,0.5,0.8344333333333334,0.00606366851945427,0.8,0.012036108324974924,0.8337225757608663,0.06246485544072091,0.8830355555555555,0.21898913212530388,0.8687978687978688,13033.0,1967.0,3.0,12.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,1
synthetic,Custom weighted log-loss LR,0.5,0.6666,0.7142857142857143,0.3333333333333333,0.45454545454545453,0.5773117778885937,0.4876248405020266,0.8503111111111111,0.4563019765755459,0.9992007992007992,14998.0,2.0,10.0,5.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,1
synthetic,Random Oversampling + RF,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.8898933333333333,0.2466105677947783,0.999000999000999,15000.0,0.0,15.0,0.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,1
synthetic,Random Undersampling + RF,0.5,0.8154666666666666,0.007110536522301228,0.7333333333333333,0.014084507042253521,0.811319912241774,0.06556589908188962,0.9100866666666667,0.07058374819527272,0.8974358974358975,13464.0,1536.0,4.0,11.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,1
synthetic,SMOTE + RF,0.5,0.6331333333333333,0.4,0.26666666666666666,0.32,0.5162944896084017,0.3260543965508873,0.9141111111111111,0.22470885990854278,0.9988677988677989,14994.0,6.0,11.0,4.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,1
synthetic,Borderline-SMOTE + RF,0.5,0.5332333333333333,0.25,0.06666666666666667,0.10526315789473684,0.25817306856706285,0.128664978026326,0.8520555555555557,0.08993231541903479,0.9988677988677989,14997.0,3.0,14.0,1.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,1
synthetic,ADASYN + RF,0.5,0.6331666666666667,0.4444444444444444,0.26666666666666666,0.3333333333333333,0.516311706024353,0.3437661084988839,0.9087488888888889,0.1505676546739911,0.998934398934399,14995.0,5.0,11.0,4.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,1
synthetic,SMOTE-Tomek + RF,0.5,0.6331333333333333,0.4,0.26666666666666666,0.32,0.5162944896084017,0.3260543965508873,0.9141111111111111,0.22470885990854278,0.9988677988677989,14994.0,6.0,11.0,4.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,1
synthetic,SMOTE-ENN + RF,0.5,0.6331333333333333,0.4,0.26666666666666666,0.32,0.5162944896084017,0.3260543965508873,0.9087733333333334,0.16025338125726374,0.9988677988677989,14994.0,6.0,11.0,4.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,1
synthetic,Balanced Bagging,0.5,0.8490333333333333,0.007787151200519144,0.8,0.015424164524421594,0.8476162653779913,0.07266722382137179,0.9074155555555555,0.04351632544497906,0.8979686979686979,13471.0,1529.0,3.0,12.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,1
synthetic,Balanced Random Forest,0.5,0.8060333333333334,0.012062726176115802,0.6666666666666666,0.023696682464454975,0.7938933597572577,0.08466087336496594,0.9267288888888888,0.07832213493146523,0.9451215451215451,14181.0,819.0,5.0,10.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,1
synthetic,EasyEnsemble,0.5,0.7857,0.004508196721311476,0.7333333333333333,0.008961303462321792,0.7839529464337909,0.04893083027385686,0.8911511111111111,0.06033306820575988,0.8379620379620379,12571.0,2429.0,4.0,11.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,1
synthetic,RUSBoost,0.5,0.6623,0.002173913043478261,0.6,0.004332129963898917,0.6593633292806023,0.022946950096704128,0.6623000000000001,0.001703948225687356,0.7244755244755244,10869.0,4131.0,6.0,9.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,1
synthetic,Baseline RF,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.7834311111111111,0.15542424397316937,0.999000999000999,15000.0,0.0,15.0,0.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
synthetic,RF (balanced_subsample),0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.9513177777777778,0.10722252624881493,0.999000999000999,15000.0,0.0,15.0,0.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
synthetic,Class weight LogisticRegression,0.5,0.6776333333333333,0.0029861888764464353,0.5333333333333333,0.005939123979213066,0.6620909638746358,0.029313804227365105,0.7791199999999999,0.04581071204758453,0.8216450216450216,12329.0,2671.0,7.0,8.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
synthetic,Custom weighted log-loss LR,0.5,0.6333333333333333,1.0,0.26666666666666666,0.42105263157894735,0.5163977794943222,0.5162085377184594,0.7679866666666667,0.3032945010549785,0.9992673992673993,15000.0,0.0,11.0,4.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
synthetic,Random Oversampling + RF,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.8497622222222223,0.04130918110849737,0.999000999000999,15000.0,0.0,15.0,0.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
