dataset,method,threshold,balanced_accuracy,precision,recall,f1,g_mean,mcc,roc_auc,pr_auc,accuracy,tn,fp,fn,tp,status,scenario,experiment,parameter,parameter_value,ir,train_c0,train_c1,train_ir_actual,test_c0,test_c1,test_ir_actual,class_sep,feature_noise_std,flip_y,seed
synthetic,SMOTE + RF,0.5,0.8313333333333333,0.7692307692307693,0.6666666666666666,0.7142857142857143,0.8148619514985345,0.7108709878555992,0.9928691358024692,0.7853173731297879,0.9895424836601308,4482,18,30,60,ok,dimensionality:n_features=20,dimensionality,n_features,20,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,Borderline-SMOTE + RF,0.5,0.8037777777777778,0.7746478873239436,0.6111111111111112,0.6832298136645962,0.780344969615963,0.68259509475372,0.9892345679012345,0.7293439812942157,0.9888888888888889,4484,16,35,55,ok,dimensionality:n_features=20,dimensionality,n_features,20,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,ADASYN + RF,0.5,0.8252222222222223,0.7195121951219512,0.6555555555555556,0.686046511627907,0.807592061793332,0.6808302448637937,0.9911962962962964,0.7330402924384083,0.9882352941176471,4477,23,31,59,ok,dimensionality:n_features=20,dimensionality,n_features,20,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,SMOTE-Tomek + RF,0.5,0.8313333333333333,0.7692307692307693,0.6666666666666666,0.7142857142857143,0.8148619514985345,0.7108709878555992,0.9928691358024692,0.7853173731297879,0.9895424836601308,4482,18,30,60,ok,dimensionality:n_features=20,dimensionality,n_features,20,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,SMOTE-ENN + RF,0.5,0.8356666666666667,0.6777777777777778,0.6777777777777778,0.6777777777777778,0.8206155473443152,0.6713333333333333,0.9928901234567901,0.7675996318678737,0.987363834422658,4471,29,29,61,ok,dimensionality:n_features=20,dimensionality,n_features,20,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,Balanced Bagging,0.5,0.8993333333333333,0.23123123123123124,0.8555555555555555,0.3640661938534279,0.8982671933324092,0.42689309364348366,0.977125925925926,0.5811783875655845,0.9413943355119826,4244,256,13,77,ok,dimensionality:n_features=20,dimensionality,n_features,20,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,Balanced Random Forest,0.5,0.9006666666666667,0.2814814814814815,0.8444444444444444,0.4222222222222222,0.8989101769213871,0.47219019499235004,0.9779518518518518,0.660816860895857,0.9546840958605665,4306,194,14,76,ok,dimensionality:n_features=20,dimensionality,n_features,20,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,EasyEnsemble,0.5,0.9152222222222222,0.14214046822742474,0.9444444444444444,0.24709302325581395,0.9147555836275489,0.3420520813311724,0.9738123456790124,0.5329665553241268,0.8871459694989107,3987,513,5,85,ok,dimensionality:n_features=20,dimensionality,n_features,20,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,RUSBoost,0.5,0.6986666666666667,0.042567125081859856,0.7222222222222222,0.08039579468150897,0.698269465832196,0.11692018540402298,0.7692567901234568,0.06277838126980183,0.6760348583877995,3038,1462,25,65,ok,dimensionality:n_features=20,dimensionality,n_features,20,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,Baseline RF,0.5,0.5055555555555555,1.0,0.011111111111111112,0.02197802197802198,0.10540925533894598,0.10438208639788615,0.8856666666666666,0.26654709966777906,0.9806100217864924,4500,0,89,1,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,RF (balanced_subsample),0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.9204185185185185,0.3691826251304018,0.9803921568627451,4500,0,90,0,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,Class weight LogisticRegression,0.5,0.7586666666666666,0.06152433425160698,0.7444444444444445,0.11365564037319763,0.7585333476559701,0.16861180538196666,0.8162419753086421,0.09579418097512464,0.7723311546840959,3478,1022,23,67,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,Custom weighted log-loss LR,0.5,0.567,0.21666666666666667,0.14444444444444443,0.17333333333333334,0.3780685155750685,0.16357148021300305,0.8120765432098765,0.11138533230370527,0.9729847494553376,4453,47,77,13,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,Random Oversampling + RF,0.5,0.5277777777777778,1.0,0.05555555555555555,0.10526315789473684,0.23570226039551584,0.23350723124715222,0.9510925925925926,0.4545387319781507,0.9814814814814815,4500,0,85,5,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,Random Undersampling + RF,0.5,0.8182222222222222,0.08131868131868132,0.8222222222222222,0.148,0.8182124448688565,0.2213315910491967,0.8884555555555556,0.2703400656710547,0.8143790849673203,3664,836,16,74,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,SMOTE + RF,0.5,0.5607777777777777,0.7857142857142857,0.12222222222222222,0.21153846153846154,0.3494863956447242,0.30562951934802224,0.9547395061728396,0.43404552062396107,0.9821350762527233,4497,3,79,11,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,Borderline-SMOTE + RF,0.5,0.5497777777777778,0.8181818181818182,0.1,0.1782178217821782,0.31615748537011673,0.28230030508060966,0.9455395061728396,0.4556449905524493,0.981917211328976,4498,2,81,9,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,ADASYN + RF,0.5,0.533,0.6666666666666666,0.06666666666666667,0.12121212121212122,0.25811280910141254,0.2068569164663835,0.929988888888889,0.36614393527392497,0.9810457516339869,4497,3,84,6,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,SMOTE-Tomek + RF,0.5,0.5607777777777777,0.7857142857142857,0.12222222222222222,0.21153846153846154,0.3494863956447242,0.30562951934802224,0.9547395061728396,0.43404552062396107,0.9821350762527233,4497,3,79,11,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,SMOTE-ENN + RF,0.5,0.6043333333333333,0.6333333333333333,0.2111111111111111,0.31666666666666665,0.4589063757765794,0.3590356235074292,0.946858024691358,0.4085751286589984,0.9821350762527233,4489,11,71,19,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,Balanced Bagging,0.5,0.7737777777777778,0.10825688073394496,0.6555555555555556,0.1858267716535433,0.7646931120100112,0.23469194663922233,0.8934691358024691,0.29133030851101843,0.887363834422658,4014,486,31,59,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,Balanced Random Forest,0.5,0.7677777777777777,0.21487603305785125,0.5777777777777777,0.3132530120481928,0.7438969794597788,0.3322611697551328,0.9076567901234568,0.3686188914103782,0.9503267973856209,4310,190,38,52,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,EasyEnsemble,0.5,0.7376666666666667,0.05242566510172144,0.7444444444444445,0.097953216374269,0.7376355284552841,0.14703312626443177,0.8095086419753087,0.10559975896811555,0.7311546840958606,3289,1211,23,67,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,RUSBoost,0.5,0.5893333333333334,0.03567787971457696,0.3888888888888889,0.06535947712418301,0.5541983421746548,0.06042867919408062,0.5893333333333334,0.025857301806213484,0.7819172113289761,3554,946,55,35,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,Baseline RF,0.5,0.5166666666666667,1.0,0.03333333333333333,0.06451612903225806,0.18257418583505536,0.1808344874126683,0.9390234567901234,0.5207421571929212,0.9810457516339869,4500,0,87,3,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,RF (balanced_subsample),0.5,0.5055555555555555,1.0,0.011111111111111112,0.02197802197802198,0.10540925533894598,0.10438208639788615,0.9670123456790124,0.46599228396687864,0.9806100217864924,4500,0,89,1,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,Class weight LogisticRegression,0.5,0.856,0.10650069156293222,0.8555555555555555,0.18942189421894218,0.8559998846198145,0.27098875554724716,0.9294543209876542,0.32400666610165435,0.8564270152505447,3854,646,13,77,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,Custom weighted log-loss LR,0.5,0.7135555555555555,0.3389830508474576,0.4444444444444444,0.38461538461538464,0.6608636324846002,0.3741764756491269,0.9196691358024691,0.381534208522613,0.9721132897603486,4422,78,50,40,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,Random Oversampling + RF,0.5,0.5111111111111111,1.0,0.022222222222222223,0.043478260869565216,0.14907119849998599,0.14763464883937313,0.9684222222222222,0.5041325329420624,0.9808278867102397,4500,0,88,2,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,Random Undersampling + RF,0.5,0.8667777777777778,0.10851648351648352,0.8777777777777778,0.19315403422982885,0.8667079762234698,0.2784124793003324,0.9432259259259259,0.37071780635896895,0.8562091503267973,3851,649,11,79,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,SMOTE + RF,0.5,0.5988888888888889,0.6428571428571429,0.2,0.3050847457627119,0.44671641514002547,0.35216674910765305,0.9690370370370369,0.44624012062705276,0.9821350762527233,4490,10,72,18,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,Borderline-SMOTE + RF,0.5,0.5874444444444444,0.5517241379310345,0.17777777777777778,0.2689075630252101,0.4210275496103126,0.3060276695824182,0.9712172839506172,0.42996802847971044,0.9810457516339869,4487,13,74,16,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,ADASYN + RF,0.5,0.6093333333333333,0.5555555555555556,0.2222222222222222,0.31746031746031744,0.47056572204680625,0.34368638869252255,0.9721888888888889,0.43047211219162723,0.9812636165577342,4484,16,70,20,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,SMOTE-Tomek + RF,0.5,0.5988888888888889,0.6428571428571429,0.2,0.3050847457627119,0.44671641514002547,0.35216674910765305,0.9690370370370369,0.44624012062705276,0.9821350762527233,4490,10,72,18,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,SMOTE-ENN + RF,0.5,0.6635555555555556,0.5172413793103449,0.3333333333333333,0.40540540540540543,0.5755512655352772,0.40603536398091794,0.9673827160493826,0.391867436568664,0.9808278867102397,4472,28,60,30,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,Balanced Bagging,0.5,0.8262222222222222,0.1183533447684391,0.7666666666666667,0.2050520059435364,0.8240729920925065,0.27166087830938834,0.9247222222222222,0.2842150956155413,0.883442265795207,3986,514,21,69,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,Balanced Random Forest,0.5,0.875,0.18546365914786966,0.8222222222222222,0.30265848670756645,0.8734068388631037,0.36909953387544747,0.9522049382716049,0.4278021517043756,0.9257080610021786,4175,325,16,74,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,EasyEnsemble,0.5,0.8527777777777779,0.09713574097135741,0.8666666666666667,0.17469204927211646,0.8526646685755409,0.2574858112568755,0.9359333333333334,0.3552710717914735,0.8394335511982571,3775,725,12,78,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,RUSBoost,0.5,0.7205555555555556,0.06707317073170732,0.6111111111111112,0.12087912087912088,0.7121953539740499,0.15966065537714969,0.7205555555555555,0.048614432222753606,0.8257080610021786,3735,765,35,55,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,Baseline RF,0.5,0.5222222222222223,1.0,0.044444444444444446,0.0851063829787234,0.21081851067789195,0.2088324447241671,0.9152592592592592,0.5175601639874843,0.9812636165577342,4500,0,86,4,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,RF (balanced_subsample),0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.9738074074074075,0.5148435461500677,0.9803921568627451,4500,0,90,0,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,Class weight LogisticRegression,0.5,0.8596666666666666,0.11159420289855072,0.8555555555555555,0.19743589743589743,0.8596568365011761,0.2790620937603548,0.9360666666666666,0.24332333699150738,0.8636165577342048,3887,613,13,77,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,Custom weighted log-loss LR,0.5,0.7178888888888889,0.3153846153846154,0.45555555555555555,0.37272727272727274,0.6682407343258459,0.36421135864133436,0.9300395061728395,0.3412133484042502,0.9699346405228758,4411,89,49,41,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,Random Oversampling + RF,0.5,0.5221111111111111,0.8,0.044444444444444446,0.08421052631578947,0.2107950850974343,0.18587175607273315,0.9851234567901235,0.5636038731960696,0.9810457516339869,4499,1,86,4,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,Random Undersampling + RF,0.5,0.8963333333333333,0.11067708333333333,0.9444444444444444,0.19813519813519814,0.8950412087899074,0.29443684522848096,0.953741975308642,0.3684123721434309,0.8501089324618737,3817,683,5,85,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,SMOTE + RF,0.5,0.5935555555555556,0.68,0.18888888888888888,0.2956521739130435,0.4342269987227338,0.3524817971265835,0.9833592592592592,0.5412446445160803,0.9823529411764705,4492,8,73,17,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,Borderline-SMOTE + RF,0.5,0.588,0.6666666666666666,0.17777777777777778,0.2807017543859649,0.4212620661714769,0.33835033046167057,0.9828827160493827,0.5299931396108262,0.9821350762527233,4492,8,74,16,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,ADASYN + RF,0.5,0.5881111111111111,0.6956521739130435,0.17777777777777778,0.2831858407079646,0.4213089538188112,0.34602602304624935,0.9792950617283951,0.5121743550917057,0.9823529411764705,4493,7,74,16,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,SMOTE-Tomek + RF,0.5,0.5935555555555556,0.68,0.18888888888888888,0.2956521739130435,0.4342269987227338,0.3524817971265835,0.9833592592592592,0.5412446445160803,0.9823529411764705,4492,8,73,17,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,SMOTE-ENN + RF,0.5,0.5986666666666667,0.6,0.2,0.3,0.44661691265184605,0.3395352861284314,0.9795592592592592,0.49045261866595835,0.9816993464052287,4488,12,72,18,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,Balanced Bagging,0.5,0.8933333333333333,0.13705583756345177,0.9,0.23788546255506607,0.8933084573650918,0.3256483015042395,0.9540518518518518,0.3742531118619569,0.8869281045751634,3990,510,9,81,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,Balanced Random Forest,0.5,0.8722222222222222,0.2236024844720497,0.8,0.34951456310679613,0.8692269873603532,0.4041286719200943,0.9682382716049384,0.5073600661666504,0.9416122004357298,4250,250,18,72,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,EasyEnsemble,0.5,0.8677777777777778,0.10987482614742698,0.8777777777777778,0.19530284301606923,0.867720157426885,0.2805866221026157,0.9422913580246913,0.2551227679282402,0.8581699346405228,3860,640,11,79,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,RUSBoost,0.5,0.7394444444444445,0.05178979436405179,0.7555555555555555,0.09693513898788311,0.739268908123775,0.14692364312544476,0.8205728395061729,0.07700695850356538,0.7239651416122005,3255,1245,22,68,ok,dimensionality:n_features=50,dimensionality,n_features,50,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,Baseline RF,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.7759567901234568,0.18571275459184358,0.9803921568627451,4500,0,90,0,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,RF (balanced_subsample),0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.8509703703703704,0.2144935410516942,0.9803921568627451,4500,0,90,0,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,Class weight LogisticRegression,0.5,0.7184444444444444,0.054844606946983544,0.6666666666666666,0.10135135135135136,0.7165762216829983,0.14216874783597336,0.7809851851851852,0.08205697840442444,0.7681917211328976,3466,1034,30,60,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,Custom weighted log-loss LR,0.5,0.5817777777777777,0.2,0.17777777777777778,0.18823529411764706,0.41862797650903527,0.1732844322400681,0.7806246913580248,0.09129284859947,0.9699346405228758,4436,64,74,16,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,Random Oversampling + RF,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.8997703703703703,0.28136255071040817,0.9803921568627451,4500,0,90,0,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,Random Undersampling + RF,0.5,0.6957777777777778,0.04978165938864629,0.6333333333333333,0.09230769230769231,0.6929699902646632,0.12546527575128932,0.7911518518518519,0.09880305726555992,0.7557734204793028,3412,1088,33,57,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,SMOTE + RF,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.9076925925925925,0.25901535718448976,0.9803921568627451,4500,0,90,0,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,Borderline-SMOTE + RF,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.9212901234567901,0.3034210644752961,0.9803921568627451,4500,0,90,0,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,ADASYN + RF,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.9092716049382715,0.23939903932224035,0.9803921568627451,4500,0,90,0,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,SMOTE-Tomek + RF,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.9076925925925925,0.25901535718448976,0.9803921568627451,4500,0,90,0,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,SMOTE-ENN + RF,0.5,0.5266666666666666,0.3333333333333333,0.05555555555555555,0.09523809523809523,0.23544022333796766,0.12956421282862657,0.8866148148148149,0.1392354963672338,0.9793028322440087,4490,10,85,5,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,Balanced Bagging,0.5,0.7442222222222222,0.10495049504950495,0.5888888888888889,0.1781512605042017,0.7278312109307612,0.21642178088495834,0.8614469135802468,0.2096563545375371,0.8934640522875817,4048,452,37,53,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,Balanced Random Forest,0.5,0.6954444444444445,0.16956521739130434,0.43333333333333335,0.24375,0.6441589405889984,0.24841263104212002,0.8424444444444444,0.1950246423984002,0.947276688453159,4309,191,51,39,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,EasyEnsemble,0.5,0.7306666666666666,0.055408970976253295,0.7,0.10268948655256724,0.7300228306932142,0.14817120933334935,0.8113901234567901,0.10890092669196653,0.7601307189542483,3426,1074,27,63,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,RUSBoost,0.5,0.5991111111111111,0.03254437869822485,0.4888888888888889,0.06102635228848821,0.5888846960018448,0.06029108287398423,0.5991111111111111,0.0259323716337291,0.7050108932461874,3192,1308,46,44,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,Baseline RF,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.9006901234567901,0.3322203125308557,0.9803921568627451,4500,0,90,0,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,RF (balanced_subsample),0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.9180728395061728,0.3067865420269507,0.9803921568627451,4500,0,90,0,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,Class weight LogisticRegression,0.5,0.8428888888888889,0.11459968602825746,0.8111111111111111,0.20082530949105915,0.8422896484297144,0.2750285608078221,0.9096000000000001,0.2949960245821104,0.8734204793028323,3936,564,17,73,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,Custom weighted log-loss LR,0.5,0.6911111111111111,0.3103448275862069,0.4,0.34951456310679613,0.6268084945889685,0.33764977157191484,0.9110864197530865,0.36257188680919106,0.970806100217865,4420,80,54,36,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,Random Oversampling + RF,0.5,0.5055555555555555,1.0,0.011111111111111112,0.02197802197802198,0.10540925533894598,0.10438208639788615,0.9399580246913581,0.39310038090787247,0.9806100217864924,4500,0,89,1,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,Random Undersampling + RF,0.5,0.8263333333333334,0.09287531806615776,0.8111111111111111,0.16666666666666666,0.8261931140649836,0.2402079723159074,0.9107086419753088,0.2792752167585217,0.840958605664488,3787,713,17,73,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,SMOTE + RF,0.5,0.5547777777777778,0.5882352941176471,0.1111111111111111,0.18691588785046728,0.33307397317253457,0.2500557558643516,0.9618506172839505,0.35528292935707295,0.9810457516339869,4493,7,80,10,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,Borderline-SMOTE + RF,0.5,0.527,0.4166666666666667,0.05555555555555555,0.09803921568627451,0.2355188650670454,0.1466198443868393,0.9527320987654321,0.29861175675670176,0.9799564270152505,4493,7,85,5,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,ADASYN + RF,0.5,0.5547777777777778,0.5882352941176471,0.1111111111111111,0.18691588785046728,0.33307397317253457,0.2500557558643516,0.9482604938271606,0.28338340435940007,0.9810457516339869,4493,7,80,10,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,SMOTE-Tomek + RF,0.5,0.5547777777777778,0.5882352941176471,0.1111111111111111,0.18691588785046728,0.33307397317253457,0.2500557558643516,0.9618506172839505,0.35528292935707295,0.9810457516339869,4493,7,80,10,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,SMOTE-ENN + RF,0.5,0.6222222222222222,0.3150684931506849,0.25555555555555554,0.2822085889570552,0.5027087122606053,0.2709076117364752,0.9436740740740741,0.2438238001123062,0.9745098039215686,4450,50,67,23,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,Balanced Bagging,0.5,0.8211111111111111,0.11764705882352941,0.7555555555555555,0.20359281437125748,0.8184900279941876,0.26839131562903584,0.912220987654321,0.2666993235177868,0.8840958605664488,3990,510,22,68,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,Balanced Random Forest,0.5,0.8107777777777778,0.15144230769230768,0.7,0.2490118577075099,0.8031742581089666,0.30018195141428067,0.9138074074074074,0.29596475898440877,0.9172113289760349,4147,353,27,63,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,EasyEnsemble,0.5,0.8355555555555556,0.09316770186335403,0.8333333333333334,0.16759776536312848,0.8355526004675876,0.24467582349914954,0.922195061728395,0.34230235882646814,0.8376906318082789,3770,730,15,75,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,RUSBoost,0.5,0.6707777777777778,0.06942148760330578,0.4666666666666667,0.12086330935251799,0.6389690770933141,0.13999000051689175,0.6707777777777777,0.04285421055474531,0.8668845315904139,3937,563,48,42,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
